district,grid,ucr_ncic_code,latitude,longitude
5,1384,2404,38.48745321,-121.4859358
2,513,7000,38.63402001,-121.4430645
2,523,2404,38.62968232,-121.446116
6,1052,2204,38.53748322,-121.4645183
4,944,7000,38.5425266,-121.504374
6,1086,2302,38.52497346,-121.4425904
3,725,7000,38.58243257,-121.4890469
3,768,5400,38.56572433,-121.4757152
1,429,7000,38.61747853,-121.4706061
3,845,7000,38.56148913,-121.4403257
6,1061,2404,38.53744558,-121.4718639
5,1614,5212,38.48078458,-121.4573698
2,501,7000,38.63610422,-121.4575422
6,1086,7000,38.52563317,-121.4421623
3,747,7000,38.5752348,-121.4790384
2,619,7000,38.60034763,-121.4286413
4,1266,2204,38.49923025,-121.5469337
6,1421,7000,38.51181739,-121.4402677
1,136,7000,38.65799,-121.5004471
3,725,7000,38.58396965,-121.4888995
6,1014,2404,38.55169404,-121.464048
2,501,7000,38.63610422,-121.4575422
1,305,5400,38.64299789,-121.5194346
3,732,5400,38.582786,-121.5027369
3,718,7000,38.58196942,-121.4679136
3,778,5400,38.56389477,-121.4779775
3,705,3532,38.59308341,-121.4864165
2,568,2203,38.61199425,-121.4244182
1,136,2999,38.65798793,-121.5006047
3,742,2303,38.58062786,-121.5014996
1,404,7000,38.63293804,-121.4939291
3,1102,5401,38.54888073,-121.4063599
2,542,2404,38.62229397,-121.4550081
4,1326,2203,38.51374661,-121.4775822
6,1141,7000,38.52862804,-121.4256917
2,233,2204,38.64628124,-121.4553219
4,1257,2204,38.51426513,-121.5101062
3,715,3532,38.58615671,-121.4879497
4,1261,7000,38.51056884,-121.5470994
6,1068,7000,38.5379356,-121.427662
6,1403,1315,38.51846135,-121.421048
5,1606,2203,38.47731868,-121.4270962
5,1363,2299,38.49478793,-121.4792548
6,1421,1313,38.51058143,-121.4328824
5,1386,1315,38.48709291,-121.4772322
6,1064,7000,38.53544489,-121.4451097
3,709,5400,38.59049989,-121.4858893
5,1503,2404,38.4801723,-121.4837664
4,1204,2204,38.53555705,-121.5153055
6,1032,2399,38.54539286,-121.4618436
1,426,2999,38.62011633,-121.4893334
2,516,7000,38.63486377,-121.4213663
3,784,7000,38.56673694,-121.5023171
2,514,2604,38.6348368,-121.4427536
2,525,7000,38.63031252,-121.4327805
3,845,7000,38.56342471,-121.4436785
6,1121,2308,38.54146972,-121.4254625
4,908,5400,38.55735796,-121.4764341
3,841,2399,38.57188611,-121.4648897
3,1116,3572,38.5490874,-121.3870109
2,603,1315,38.60880668,-121.4528434
2,613,1315,38.6060748,-121.4569973
6,1132,7000,38.53720874,-121.4190115
3,748,2299,38.57201606,-121.4692575
4,906,2605,38.5609783,-121.4877457
3,732,7000,38.58239537,-121.4974852
3,745,7000,38.57514018,-121.4879903
5,1618,7000,38.46971274,-121.450353
2,613,5400,38.60613913,-121.455492
4,1287,2404,38.49171786,-121.5218221
4,1287,2404,38.49171786,-121.5218221
4,908,1315,38.55827881,-121.4766477
3,741,1315,38.5813034,-121.5047063
4,1259,5311,38.50901528,-121.5423774
4,1287,2308,38.49466185,-121.5212433
6,1427,7000,38.5128419,-121.3805279
4,932,2308,38.5535955,-121.5108328
5,1606,4803,38.47650897,-121.4271656
6,1034,7000,38.5448578,-121.4560574
6,1405,7000,38.52084905,-121.4120841
1,410,2404,38.62680826,-121.5096933
5,1635,2299,38.46541304,-121.4272581
1,404,7000,38.63020663,-121.4959999
4,969,2404,38.52940564,-121.4725037
1,145,5400,38.65599922,-121.5120524
3,748,2299,38.57015733,-121.4693168
1,418,2999,38.62296938,-121.4806917
1,130,7000,38.65798545,-121.541883
5,1623,1210,38.47295223,-121.4281268
1,416,5005,38.62584659,-121.4898419
3,841,1313,38.57216608,-121.4672451
2,509,3599,38.63715334,-121.3829415
2,545,7000,38.62379772,-121.4415307
5,1607,3599,38.47521595,-121.4217163
1,136,2404,38.66258951,-121.4935049
4,1286,7000,38.48651138,-121.5184681
3,768,7000,38.56684956,-121.4707544
6,1421,2404,38.5149777,-121.4351262
3,705,4801,38.59214104,-121.4894043
6,1409,2303,38.52478964,-121.370871
5,1358,7000,38.4967273,-121.4703481
6,1405,2404,38.5242556,-121.4107732
6,1071,2404,38.53297648,-121.4703448
5,1385,2305,38.48740985,-121.4811463
6,1086,2305,38.52497346,-121.4425904
5,1621,7000,38.47177154,-121.4484859
3,888,2299,38.55549156,-121.4109174
2,612,2999,38.60130769,-121.4652253
3,841,2303,38.57188611,-121.4648897
1,444,2404,38.61223942,-121.4939815
5,1371,2204,38.49097097,-121.4947044
4,1346,3562,38.50457486,-121.4787326
5,1603,2203,38.47531506,-121.4487485
6,1086,5400,38.52498732,-121.4403427
4,1326,1299,38.51031519,-121.4771985
2,525,3562,38.63258514,-121.4382061
5,1654,7000,38.43891434,-121.4200444
4,1255,2299,38.51542968,-121.5193356
1,307,1315,38.64727956,-121.5078403
5,1605,2204,38.47846862,-121.4342202
3,717,3599,38.58364167,-121.4739148
3,841,2399,38.57188611,-121.4648897
4,1264,2204,38.50105448,-121.5436794
2,232,2203,38.64479784,-121.4581238
2,517,2999,38.63486324,-121.4174243
6,1132,1299,38.53699185,-121.4146606
5,1365,1299,38.49521557,-121.4730323
6,1153,3562,38.52703823,-121.4120436
2,531,2404,38.62428352,-121.4611955
5,1605,2404,38.47902907,-121.4303627
2,542,7000,38.62260674,-121.4549497
4,1356,2301,38.49742308,-121.47238
2,619,7000,38.60154457,-121.42747
3,738,7000,38.5738419,-121.4692124
5,1624,7000,38.46849636,-121.427181
2,531,7000,38.62642786,-121.4570278
6,1132,7000,38.53522747,-121.4176327
2,223,7000,38.65213863,-121.450154
2,545,7000,38.62596616,-121.4362525
6,1018,2404,38.5500869,-121.4350231
6,1401,1210,38.5173841,-121.438141
3,707,5400,38.58794604,-121.4809362
2,516,2999,38.63483426,-121.424815
3,741,7000,38.58203886,-121.5046032
5,1654,1313,38.43891434,-121.4200444
6,1005,1315,38.55426406,-121.4546045
1,103,7000,38.67684158,-121.5248005
1,428,7000,38.62080937,-121.481537
4,998,2404,38.51852642,-121.473755
3,778,2399,38.56322381,-121.4735232
3,728,7000,38.57566567,-121.4669217
4,1294,7000,38.48254436,-121.518673
6,1018,7000,38.54677938,-121.4341752
4,958,7000,38.53384496,-121.481424
3,728,5404,38.57602331,-121.4682622
5,1614,5404,38.47484895,-121.4512042
5,1644,5404,38.45210678,-121.444828
1,437,5499,38.61735652,-121.4837251
1,344,7000,38.63087775,-121.5282155
1,414,1315,38.62415595,-121.4956821
2,564,2404,38.61677548,-121.4385127
1,353,5212,38.62663415,-121.5279355
4,936,7000,38.54735161,-121.489931
6,1061,7000,38.53736094,-121.4725708
2,521,3562,38.63095078,-121.45769
2,563,5404,38.61357608,-121.4516169
4,1275,5404,38.49590431,-121.5235515
5,1369,2404,38.49515388,-121.460842
4,969,2203,38.53122066,-121.4736999
4,909,5499,38.5672313,-121.513317
4,935,2204,38.54716857,-121.4920163
4,1297,2299,38.47704147,-121.5140712
6,1006,2299,38.55498681,-121.4443318
3,734,2299,38.58175835,-121.4943412
3,861,7000,38.56203149,-121.4673942
2,204,2999,38.66188461,-121.4468253
6,1403,2404,38.52412152,-121.4222989
5,1642,2999,38.45583883,-121.4380731
5,1614,7000,38.47623848,-121.4558673
6,1006,2303,38.55453847,-121.4418944
3,1106,2605,38.55627023,-121.3868967
3,851,2605,38.56718102,-121.4657994
2,237,2204,38.64310734,-121.4170313
5,1616,2204,38.47059568,-121.4605802
4,908,1315,38.55720151,-121.4758443
2,614,1313,38.60605186,-121.4486547
6,1031,2204,38.54417762,-121.4728456
3,709,5404,38.59279731,-121.485061
3,731,7000,38.58352799,-121.5054395
1,444,2404,38.61149042,-121.491621
2,543,2999,38.61975623,-121.4485207
6,1403,5400,38.52201375,-121.4274961
4,1336,7000,38.50654024,-121.4797946
5,1606,1315,38.4746867,-121.4279312
5,1396,7000,38.48530689,-121.4800191
5,1653,3562,38.44546938,-121.4272922
6,1041,1299,38.54176204,-121.4688287
6,1084,2505,38.52532233,-121.4431889
2,506,2204,38.64071644,-121.4265496
5,1504,3699,38.47732859,-121.4803322
1,446,1315,38.61242942,-121.4853777
5,1606,5400,38.4742413,-121.4256049
5,1605,2404,38.47895451,-121.4341919
6,1404,2404,38.52379405,-121.4177784
3,763,2999,38.57523636,-121.5012154
5,1623,5213,38.47081133,-121.4338966
4,1225,2299,38.52215421,-121.5199334
1,447,2404,38.61156094,-121.4821257
4,964,2999,38.52535327,-121.5049581
1,136,2304,38.66394046,-121.5062227
3,746,5404,38.57484527,-121.4821859
6,1064,5404,38.53916445,-121.4465807
2,516,1315,38.63627784,-121.4252094
5,1391,2999,38.48249686,-121.5003573
3,746,2308,38.57484527,-121.4821859
5,1644,2999,38.45543072,-121.4394173
5,1653,2299,38.44430924,-121.4303531
3,775,2303,38.56825264,-121.4884455
3,751,1299,38.58113729,-121.5069638
4,1259,2204,38.50642969,-121.5398814
3,768,5404,38.56646578,-121.4739085
3,742,5400,38.57949676,-121.499643
5,1502,2404,38.47415053,-121.4949736
1,305,2303,38.65543537,-121.5223763
1,421,7000,38.61437028,-121.5171426
4,956,2099,38.53437468,-121.4943972
4,924,2204,38.5537181,-121.5035129
3,1116,2404,38.5490874,-121.3870109
5,1399,5309,38.48216993,-121.4623688
3,782,5400,38.5699709,-121.5053446
1,104,2203,38.67232741,-121.5135763
4,1296,2404,38.48808074,-121.5148695
2,564,5400,38.6134143,-121.4396171
6,1088,5401,38.52619478,-121.4311783
4,1356,2309,38.49575914,-121.4827348
1,404,1299,38.62911104,-121.497905
3,821,7000,38.57798348,-121.4634062
3,1102,2404,38.55005116,-121.408095
4,1306,2399,38.51848054,-121.4818397
2,226,2303,38.64481568,-121.4192897
6,1084,7000,38.5249316,-121.4476033
4,969,7000,38.52718667,-121.4712477
5,1616,7000,38.46985008,-121.4596812
2,506,7000,38.6382863,-121.429335
3,814,2605,38.5730919,-121.43886
1,451,2299,38.60468375,-121.5227128
3,767,5400,38.56859703,-121.4819129
4,969,7000,38.52718667,-121.4712477
2,541,7000,38.61812954,-121.459947
5,1358,2404,38.49856307,-121.4706699
2,564,2404,38.61286363,-121.4427258
5,1391,2404,38.48285946,-121.5029365
2,526,7000,38.63228581,-121.4303283
2,224,7000,38.65658596,-121.4430247
1,303,2399,38.64378844,-121.5341593
5,1604,2404,38.47489614,-121.4375984
6,1401,7000,38.51881709,-121.4397584
2,552,7000,38.61661868,-121.449322
2,619,7000,38.59994183,-121.4276508
5,1365,1299,38.49347928,-121.4704421
6,1053,7000,38.54066622,-121.4517155
1,404,7000,38.63075126,-121.4862116
6,1015,7000,38.55136292,-121.4572213
6,1004,7000,38.55952278,-121.4622826
4,976,2308,38.52555689,-121.4836969
2,618,2399,38.60240036,-121.4295032
2,564,2302,38.61140992,-121.4476543
4,1333,7000,38.51018807,-121.4880681
2,541,7000,38.62042639,-121.457861
1,435,7000,38.61292566,-121.4932977
4,958,7000,38.54085269,-121.4753525
3,741,2303,38.58245363,-121.5052755
4,908,7000,38.55805348,-121.4790449
2,522,2999,38.63221601,-121.4488234
3,888,7000,38.55575132,-121.411779
6,1051,5599,38.5376211,-121.4676218
1,145,7000,38.65599922,-121.5120524
1,436,2404,38.61308889,-121.4879558
1,115,7000,38.66706644,-121.5149397
5,1621,2404,38.47377656,-121.4383197
2,544,2204,38.62503478,-121.4418186
6,1022,2204,38.54913129,-121.4692389
1,419,2399,38.6296517,-121.4755286
4,958,2203,38.53874125,-121.4778223
4,1306,2399,38.51848156,-121.4814552
6,1086,7000,38.52497346,-121.4425904
3,878,7000,38.57495865,-121.418725
1,447,5400,38.60968463,-121.4770508
1,429,5401,38.61124309,-121.4755625
6,1124,2999,38.54701012,-121.4089209
3,788,7000,38.56270817,-121.474863
4,905,2399,38.56201402,-121.4972545
6,1443,7000,38.50576856,-121.4181141
2,616,2303,38.6017616,-121.4258271
2,525,7000,38.6323599,-121.4370597
2,531,7000,38.62320968,-121.4670947
5,1616,2404,38.47375784,-121.4568119
2,552,2204,38.61844752,-121.4487548
5,1631,7000,38.46465639,-121.4358838
6,1051,1210,38.53877351,-121.465047
3,785,7000,38.5663989,-121.4965346
1,307,2404,38.65023973,-121.5085026
3,886,7000,38.55981942,-121.4257169
2,223,7000,38.65069763,-121.456104
2,619,2303,38.60027317,-121.4252477
2,505,5499,38.6364856,-121.4305818
2,506,5400,38.63921174,-121.4215936
6,1011,3599,38.55349495,-121.4723187
2,567,7000,38.61878441,-121.4243039
4,969,7000,38.52718667,-121.4712477
6,1443,7000,38.50576856,-121.4181141
3,742,5311,38.57938174,-121.4959147
6,1111,2399,38.54783739,-121.4243203
6,1014,3599,38.55196925,-121.4653678
1,426,7000,38.62011633,-121.4893334
2,616,2303,38.6017616,-121.4258271
4,1293,5307,38.48463859,-121.5304705
4,1334,7000,38.50809786,-121.4848506
3,747,5401,38.5722972,-121.4773354
4,1326,7000,38.511009,-121.4794301
5,1645,7000,38.45814178,-121.428371
5,1606,5400,38.47421612,-121.42717
4,965,7000,38.52941329,-121.4964039
2,613,7000,38.60108154,-121.456171
2,567,1313,38.61584425,-121.4227982
1,416,7000,38.62510114,-121.4901693
3,744,7000,38.579563,-121.4952908
6,1015,7000,38.54677899,-121.4593645
4,1282,2204,38.49063924,-121.54231
4,1262,2203,38.5077414,-121.5389783
3,771,2299,38.5755613,-121.5091396
5,1385,2204,38.48839224,-121.4816108
2,506,1315,38.63647881,-121.4297591
5,1624,3562,38.4706931,-121.4271773
4,1264,1315,38.49832634,-121.5426241
2,605,2404,38.60888881,-121.4350612
1,406,2303,38.6308389,-121.4769551
6,1401,7000,38.51585289,-121.4383522
2,618,5400,38.60134596,-121.4306279
5,1606,7000,38.47591105,-121.4312015
2,619,2303,38.60154457,-121.42747
5,1398,2604,38.48151147,-121.4684313
2,509,7000,38.63862878,-121.3815598
4,1354,7000,38.49574798,-121.4857747
5,1621,7000,38.47392039,-121.441368
3,898,2299,38.556361,-121.4069516
3,742,4104,38.57905171,-121.4976906
6,1132,5401,38.53411717,-121.4125586
1,405,7000,38.62939722,-121.4806029
4,905,2303,38.56201402,-121.4972545
5,1359,5400,38.49596852,-121.4653782
2,616,2399,38.6017616,-121.4258271
3,732,1313,38.58165459,-121.4951045
2,564,3572,38.61435185,-121.4438516
3,748,7000,38.57274295,-121.4696858
1,104,2299,38.67160923,-121.5093115
6,1443,7000,38.50576856,-121.4181141
1,115,7000,38.66842409,-121.5093439
2,232,2404,38.64731678,-121.4577335
1,440,2404,38.60950253,-121.5213017
2,232,2404,38.64603297,-121.4603623
4,985,7000,38.52199137,-121.4990149
4,1275,5404,38.49645546,-121.5233627
6,1401,7000,38.52145084,-121.4409716
6,1422,5400,38.51052896,-121.4233804
6,1424,5401,38.51054018,-121.4152234
4,969,7000,38.52488785,-121.4717471
5,1365,1315,38.49364271,-121.4725547
4,957,2203,38.53627695,-121.4929888
6,1401,2404,38.52393677,-121.4400119
1,405,2404,38.62939722,-121.4806029
5,1361,2299,38.49156732,-121.505615
1,404,7000,38.62741952,-121.4978994
4,969,7000,38.52488785,-121.4717471
3,742,7000,38.57966477,-121.4984909
2,509,7000,38.63862878,-121.3815598
5,1396,7000,38.48452574,-121.4803392
5,1621,3572,38.46703034,-121.447555
6,1084,5401,38.53121355,-121.4509002
6,1014,1315,38.55196925,-121.4653678
1,404,7000,38.62741952,-121.4978994
3,764,7000,38.57440554,-121.4945262
6,1084,7000,38.5249316,-121.4476033
1,407,2404,38.63331793,-121.4823352
5,1607,5213,38.4748515,-121.4196758
2,515,2308,38.63592424,-121.4308978
3,765,7000,38.56987859,-121.4910186
5,1603,7000,38.47833936,-121.4518481
4,976,5400,38.52472122,-121.497206
4,906,2204,38.55905282,-121.4919771
1,324,5400,38.64304161,-121.5321299
2,628,5404,38.59891162,-121.4258885
6,1022,7000,38.54802942,-121.4666875
3,878,2404,38.57227839,-121.4192296
3,736,2299,38.57884334,-121.4834127
6,1041,7000,38.54176204,-121.4688287
5,1607,7000,38.47428454,-121.4227089
5,1623,7000,38.46475681,-121.4289328
2,232,7000,38.64330227,-121.4618676
2,505,1313,38.63993888,-121.435967
5,1624,5400,38.4706931,-121.4271773
2,509,7000,38.63862878,-121.3815598
2,509,7000,38.63862878,-121.3815598
6,1001,1299,38.55612335,-121.4724356
5,1396,5404,38.48146892,-121.475345
3,841,5400,38.57203045,-121.4670118
6,1152,7000,38.52597099,-121.419844
1,404,1313,38.62741952,-121.4978994
3,728,2299,38.57943348,-121.4705946
2,505,2399,38.63678539,-121.4368602
2,628,2299,38.59808509,-121.4275537
3,835,2299,38.56722246,-121.4357584
5,1606,7000,38.47421612,-121.42717
5,1503,2404,38.48045537,-121.4856682
2,509,2999,38.63862878,-121.3815598
5,1607,5012,38.47581524,-121.4196575
6,1086,2999,38.52875394,-121.4401734
3,735,2299,38.57960099,-121.4907988
1,447,5401,38.60911743,-121.4840542
1,438,3599,38.61489271,-121.4768376
6,1042,7000,38.54118933,-121.4607739
5,1635,2404,38.4643369,-121.4284227
5,1623,2404,38.47345298,-121.4355908
6,1031,7000,38.54464324,-121.4731883
1,401,2299,38.63167132,-121.5026094
5,1654,2399,38.4467991,-121.4110382
1,106,2999,38.68164024,-121.4990726
1,136,2604,38.66670198,-121.50537
1,447,2999,38.60907503,-121.4801
3,765,7000,38.56963689,-121.4903803
5,1605,1315,38.47696574,-121.4357342
1,426,5213,38.62262156,-121.4901695
3,745,7000,38.57696108,-121.4868264
3,841,1210,38.57271087,-121.4662897
3,725,5404,38.58064891,-121.4855965
3,855,7000,38.55941392,-121.4427516
5,1616,7000,38.47324689,-121.4614649
1,440,2299,38.60872513,-121.5232247
3,776,2299,38.56631737,-121.4861055
2,232,5404,38.64605845,-121.4622984
2,233,7000,38.64404243,-121.4568936
3,748,2303,38.57201606,-121.4692575
3,748,1315,38.57395494,-121.4699112
4,934,2203,38.54979527,-121.5056977
6,1022,2404,38.55008879,-121.467861
2,612,1315,38.60456659,-121.4615545
4,958,5404,38.53435928,-121.4816091
6,1407,1315,38.52491379,-121.3967577
6,1064,1313,38.53445955,-121.4469248
3,715,7000,38.5857662,-121.4878161
3,821,5401,38.57433757,-121.4617826
5,1502,1315,38.47857071,-121.4941668
3,752,2299,38.57833762,-121.5046674
4,1285,2999,38.48718561,-121.5349291
3,716,3572,38.5857673,-121.4818932
6,1111,5311,38.54783739,-121.4243203
3,715,1315,38.5857662,-121.4878161
4,958,5401,38.53554642,-121.4811949
6,1013,7399,38.55451604,-121.4674364
5,1612,2204,38.47925635,-121.4635225
2,526,2404,38.62852162,-121.4315485
4,1252,2999,38.50798335,-121.5537592
3,899,3605,38.55809165,-121.3917421
1,405,2404,38.63020065,-121.4828059
6,1084,1315,38.52496323,-121.4438874
3,752,2299,38.57833762,-121.5046674
4,1295,2404,38.47670073,-121.5333381
4,909,7000,38.56559378,-121.5072531
3,734,7399,38.58057479,-121.4911942
1,115,7000,38.66833855,-121.5098944
6,1014,3572,38.55003619,-121.4612421
3,734,5011,38.58057479,-121.4911942
2,612,7000,38.60046764,-121.4652701
4,958,7000,38.53881527,-121.479014
1,418,7000,38.62296014,-121.4768064
6,1031,3599,38.54484473,-121.4734141
5,1607,2299,38.47529548,-121.422795
1,434,7000,38.61284481,-121.5050821
1,337,2404,38.63276571,-121.5061726
6,1084,2204,38.52951178,-121.449896
5,1371,7000,38.48998089,-121.5019436
6,1015,2399,38.54726509,-121.4552803
5,1639,2303,38.45718227,-121.4133413
6,1001,1315,38.55699686,-121.4689006
3,727,7000,38.57820727,-121.4744796
6,1011,7000,38.55292779,-121.4701898
3,704,5400,38.59674646,-121.5021287
5,1653,1315,38.44792733,-121.4256977
6,1088,5400,38.52881453,-121.4328808
6,1005,2999,38.55374444,-121.4568045
2,513,7000,38.63537838,-121.4468944
2,618,2299,38.60134596,-121.4306279
2,531,2999,38.62741249,-121.4585395
3,728,2803,38.57881951,-121.4726456
3,784,5400,38.56567077,-121.4983269
5,1607,2605,38.47433721,-121.4189709
6,1443,7000,38.50576856,-121.4181141
4,907,5400,38.55982692,-121.4857011
2,620,2299,38.59851693,-121.4249294
5,1637,2404,38.46148268,-121.4210137
6,1153,7000,38.52524262,-121.4115515
5,1603,2605,38.48211558,-121.4525422
1,353,5309,38.62453557,-121.5264198
5,1621,1299,38.4725814,-121.4404459
1,416,2204,38.6250908,-121.491566
6,1421,2203,38.51447225,-121.4367764
6,1147,7000,38.53125566,-121.3897055
4,905,5400,38.56321928,-121.4984736
5,1616,2204,38.47333853,-121.4529099
2,510,2404,38.64016562,-121.4587507
2,510,2404,38.64016562,-121.4587507
1,411,7000,38.62149931,-121.504924
2,556,7000,38.62009248,-121.426719
4,1326,3571,38.51197714,-121.4803911
5,1618,2404,38.46304879,-121.4597711
3,765,2404,38.57275295,-121.489627
6,1015,7000,38.54852526,-121.4599213
5,1371,1315,38.48920978,-121.4988814
3,778,2308,38.56452151,-121.4714677
1,337,2399,38.63589608,-121.5055312
2,213,1315,38.65788081,-121.451402
4,936,1299,38.54338237,-121.4908684
6,1084,3599,38.52496323,-121.4438874
